file,total_nodes,leaf_nodes,internal_nodes,max_depth,average_branching_factor,max_branching_factor,min_branching_factor,first_branching_factor,depth_per_nodes,internal_per_depth,state,total_segments,avg_segment_len,max_segment_len,min_segment_len,std_dev_len,code_analysis,mental_execution,test_generation,bug_fixing,language_mapping,high_level_plan,empty, ,plan_outlining,outline
../codelingua/segment_trees/qwq_level3_Java_C/qid_codeforces_379_A___codeforces_96_B___atcoder_ABC149_C.json,83,21,62,56,1.32,3,1,1,0.6746987951807228,1.1071428571428572,incorrect,82,546.5853658536586,6598.0,106.0,860.854039781361,12,60,0,4,0,0,0,5.0,1.0,
../codelingua/segment_trees/qwq_level3_Java_C/qid_codeforces_612_B___atcoder_ABC170_A___codeforces_579_A.json,111,51,60,24,1.83,14,1,1,0.21621621621621623,2.5,incorrect,110,435.75454545454545,1759.0,103.0,292.7825753815264,1,109,0,0,0,0,0,,,
../codelingua/segment_trees/qwq_level3_Java_C/qid_atcoder_ABC154_A___atcoder_ABC122_D___codeforces_669_A.json,97,21,76,33,1.26,4,1,1,0.3402061855670103,2.303030303030303,incorrect,96,471.1770833333333,4108.0,101.0,568.473060877103,17,63,2,2,2,0,0,10.0,,
../codelingua/segment_trees/qwq_level3_Java_C/qid_atcoder_ABC170_A___codeforces_514_A___codeforces_276_B.json,94,17,77,38,1.21,3,1,1,0.40425531914893614,2.026315789473684,correct,93,444.40860215053766,2740.0,103.0,460.05968980782075,3,77,0,0,1,0,0,12.0,,
../codelingua/segment_trees/qwq_level3_Java_C/qid_codeforces_622_A___codeforces_514_A___codeforces_579_A.json,68,13,55,24,1.22,4,1,1,0.35294117647058826,2.2916666666666665,incorrect,67,489.67164179104475,5399.0,108.0,832.2163979227435,11,46,0,0,0,0,0,10.0,,
../codelingua/segment_trees/qwq_level3_Java_C/qid_codeforces_31_A___codeforces_96_B___atcoder_ABC172_D.json,74,17,57,30,1.28,3,1,1,0.40540540540540543,1.9,correct,73,473.1232876712329,4430.0,100.0,635.5771643248861,17,42,1,3,3,0,0,7.0,,
../codelingua/segment_trees/qwq_level3_Java_C/qid_atcoder_AGC019_A___codeforces_8_B___atcoder_ABC051_A.json,77,12,65,43,1.17,3,1,2,0.5584415584415584,1.5116279069767442,correct,76,414.35526315789474,2534.0,107.0,431.187281938212,14,47,1,1,0,0,0,13.0,,
../codelingua/segment_trees/qwq_level3_Java_C/qid_atcoder_ABC170_A___codeforces_672_A___atcoder_ABC051_A.json,41,11,30,17,1.33,2,1,1,0.4146341463414634,1.7647058823529411,correct,40,383.425,2593.0,100.0,468.7581459121264,3,30,1,0,0,0,0,5.0,1.0,
../codelingua/segment_trees/qwq_level3_Java_C/qid_codeforces_356_A___atcoder_ABC151_A___atcoder_ABC129_E.json,90,20,70,32,1.27,3,1,1,0.35555555555555557,2.1875,correct,89,445.64044943820227,2118.0,105.0,423.29251242199285,19,55,0,0,1,0,0,14.0,,
../codelingua/segment_trees/qwq_level3_Java_C/qid_codeforces_58_B___atcoder_ABC178_A___codeforces_49_A.json,15,1,14,14,1.0,1,1,1,0.9333333333333333,1.0,incorrect,14,3985.1428571428573,48590.0,132.0,12847.185569413445,0,13,0,0,0,0,0,1.0,,
../codelingua/segment_trees/qwq_level3_Java_C/qid_codeforces_569_A___atcoder_ABC170_A___atcoder_ABC155_E.json,154,59,95,46,1.61,10,1,1,0.2987012987012987,2.0652173913043477,incorrect,153,292.9281045751634,2392.0,100.0,319.03419435142473,20,114,0,13,0,0,0,6.0,,
../codelingua/segment_trees/qwq_level3_Java_C/qid_atcoder_ABC158_A___atcoder_ABC170_A___atcoder_ABC129_E.json,132,47,85,27,1.54,6,1,1,0.20454545454545456,3.1481481481481484,correct,131,303.7480916030534,3721.0,101.0,394.7320092555776,12,101,0,0,1,0,0,16.0,,1.0
../codelingua/segment_trees/qwq_level3_Java_C/qid_atcoder_ABC152_C___atcoder_ABC114_C___atcoder_ABC051_A.json,87,17,70,43,1.23,3,1,1,0.4942528735632184,1.627906976744186,correct,86,475.56976744186045,2880.0,100.0,567.4039030469269,10,69,1,0,0,0,0,4.0,,2.0
../codelingua/segment_trees/qwq_level3_Java_C/qid_atcoder_ABC136_B___atcoder_ABC124_C___atcoder_ARC062_B.json,93,25,68,38,1.35,4,1,1,0.40860215053763443,1.7894736842105263,correct,92,396.6521739130435,4410.0,104.0,557.4624500197618,11,64,0,4,2,0,0,11.0,,
../codelingua/segment_trees/qwq_level3_Java_C/qid_codeforces_632_B___codeforces_669_A___atcoder_AGC025_A.json,42,8,34,20,1.21,3,1,1,0.47619047619047616,1.7,correct,41,501.0731707317073,2619.0,100.0,557.0348458689053,8,26,1,0,2,0,0,4.0,,
../codelingua/segment_trees/qwq_level3_Java_C/qid_codeforces_154_A___atcoder_ABC122_D___atcoder_ABC151_A.json,94,18,76,39,1.22,3,1,1,0.4148936170212766,1.9487179487179487,incorrect,93,391.31182795698925,5815.0,101.0,623.8720426653597,21,52,1,3,3,0,0,13.0,,
../codelingua/segment_trees/qwq_level3_Java_C/qid_atcoder_ABC154_A___atcoder_ABC143_A___atcoder_ABC136_B.json,38,5,33,28,1.12,3,1,1,0.7368421052631579,1.1785714285714286,correct,37,508.1621621621622,2652.0,101.0,532.5791288893404,15,15,3,0,1,0,0,3.0,,
../codelingua/segment_trees/qwq_level3_Java_C/qid_codeforces_296_A___atcoder_ABC051_A___atcoder_ABC124_C.json,134,52,82,30,1.62,5,1,1,0.22388059701492538,2.7333333333333334,correct,133,325.6015037593985,2794.0,100.0,348.7685031444216,7,87,0,0,0,0,3,36.0,,
../codelingua/segment_trees/qwq_level3_Java_C/qid_atcoder_ABC104_C___atcoder_ABC155_E___atcoder_AGC034_B.json,75,19,56,26,1.32,3,1,1,0.3466666666666667,2.1538461538461537,correct,74,433.13513513513516,4331.0,107.0,589.4003296670485,18,48,0,0,1,0,0,7.0,,
../codelingua/segment_trees/qwq_level3_Java_C/qid_codeforces_459_B___codeforces_581_A___codeforces_171_A.json,30,3,27,23,1.07,2,1,1,0.7666666666666667,1.173913043478261,correct,29,565.1034482758621,2712.0,103.0,547.8931298833734,3,21,0,2,0,0,0,3.0,,
../codelingua/segment_trees/qwq_level3_Java_C/qid_codeforces_327_A___codeforces_8_B___atcoder_ABC170_A.json,208,119,89,19,2.33,15,1,1,0.09134615384615384,4.684210526315789,incorrect,207,263.6183574879227,797.0,100.0,150.4047750584929,3,103,0,0,0,0,0,100.0,,1.0
../codelingua/segment_trees/qwq_level3_Java_C/qid_atcoder_ABC112_C___atcoder_ABC178_A___codeforces_678_B.json,51,7,44,22,1.14,2,1,1,0.43137254901960786,2.0,incorrect,50,421.38,3124.0,110.0,551.7997969539018,9,36,0,2,0,0,0,3.0,,
../codelingua/segment_trees/qwq_level3_Java_C/qid_atcoder_ABC124_A___codeforces_55_A___atcoder_ABC135_D.json,61,16,45,26,1.33,3,1,1,0.4262295081967213,1.7307692307692308,correct,60,564.8833333333333,5194.0,105.0,816.531027188546,10,35,1,2,0,0,0,10.0,1.0,1.0
../codelingua/segment_trees/qwq_level3_Java_C/qid_codeforces_99_A___atcoder_ARC062_B___atcoder_ABC124_C.json,71,20,51,25,1.37,3,1,1,0.352112676056338,2.04,correct,70,434.42857142857144,4375.0,104.0,567.4968319244667,10,56,1,0,1,0,0,2.0,,
../codelingua/segment_trees/qwq_level3_Java_C/qid_codeforces_108_B___codeforces_147_A___codeforces_8_B.json,66,13,53,43,1.23,3,1,1,0.6515151515151515,1.2325581395348837,incorrect,65,414.7076923076923,3318.0,100.0,466.9712826782326,6,38,2,1,0,0,0,18.0,,
../codelingua/segment_trees/qwq_level3_Java_C/qid_atcoder_ABC153_A___codeforces_58_B___atcoder_ABC155_E.json,76,21,55,26,1.36,4,1,1,0.34210526315789475,2.1153846153846154,incorrect,75,706.5733333333334,32185.0,100.0,3689.1730713847824,7,59,0,0,0,0,0,9.0,,
../codelingua/segment_trees/qwq_level3_Java_C/qid_atcoder_ABC120_C___atcoder_ABC051_A___atcoder_ABC170_A.json,93,19,74,38,1.24,3,1,1,0.40860215053763443,1.9473684210526316,correct,92,428.6195652173913,2180.0,108.0,386.99049715428544,8,74,0,0,0,0,0,10.0,,
../codelingua/segment_trees/qwq_level3_Java_C/qid_codeforces_55_B___atcoder_ABC135_D___atcoder_ABC122_D.json,253,172,81,29,3.11,68,1,1,0.11462450592885376,2.793103448275862,incorrect,252,215.17857142857142,491.0,100.0,73.10754410539563,1,172,0,0,0,0,0,79.0,,
../codelingua/segment_trees/qwq_level3_Java_C/qid_atcoder_ABC152_C___atcoder_ABC051_A___codeforces_58_B.json,73,11,62,41,1.16,3,1,1,0.5616438356164384,1.5121951219512195,correct,72,450.65277777777777,2862.0,105.0,420.13177542834063,5,62,0,0,0,0,0,4.0,1.0,
../codelingua/segment_trees/qwq_level3_Java_C/qid_codeforces_421_A___atcoder_AGC046_A___atcoder_ABC129_E.json,67,15,52,29,1.27,3,1,1,0.43283582089552236,1.793103448275862,correct,66,520.1212121212121,3119.0,100.0,602.9269254140816,15,40,0,0,0,0,0,10.0,1.0,
../codelingua/segment_trees/qwq_level3_Java_C/qid_codeforces_340_A___atcoder_ABC124_C___atcoder_ABC151_A.json,39,3,36,35,1.06,2,1,1,0.8974358974358975,1.0285714285714285,correct,38,662.6052631578947,3752.0,113.0,744.2682798588039,7,25,1,1,1,0,0,3.0,,
../codelingua/segment_trees/qwq_level3_Java_C/qid_atcoder_ABC145_B___atcoder_ABC129_E___codeforces_49_A.json,71,12,59,44,1.19,3,1,2,0.6197183098591549,1.3409090909090908,incorrect,70,489.75714285714287,3449.0,100.0,569.434614986955,11,56,0,0,2,0,0,1.0,,
../codelingua/segment_trees/qwq_level3_Java_C/qid_atcoder_ABC112_C___codeforces_30_A___codeforces_8_B.json,255,158,97,29,2.62,17,1,1,0.11372549019607843,3.3448275862068964,incorrect,254,221.8031496062992,787.0,101.0,127.86307148402665,2,162,0,0,0,0,0,90.0,,
../codelingua/segment_trees/qwq_level3_Java_C/qid_codeforces_387_B___atcoder_ABC172_D___atcoder_ABC174_C.json,39,7,32,26,1.19,3,1,1,0.6666666666666666,1.2307692307692308,correct,38,524.3684210526316,2576.0,102.0,562.0935490598845,7,24,0,0,2,0,0,5.0,,
../codelingua/segment_trees/qwq_level3_Java_C/qid_codeforces_242_B___atcoder_ABC174_C___atcoder_ABC151_A.json,43,8,35,25,1.2,3,1,1,0.5813953488372093,1.4,correct,42,506.0,2838.0,133.0,501.249365914081,4,35,0,0,0,0,0,3.0,,
../codelingua/segment_trees/qwq_level3_Java_C/qid_codeforces_621_A___atcoder_ABC169_D___atcoder_ABC124_C.json,87,22,65,28,1.32,3,1,1,0.3218390804597701,2.3214285714285716,incorrect,86,458.06976744186045,4895.0,106.0,650.9398235618779,14,53,0,1,0,0,1,17.0,,
../codelingua/segment_trees/qwq_level3_Java_C/qid_atcoder_AGC046_B___atcoder_ABC170_A___codeforces_622_A.json,81,17,64,52,1.25,3,1,1,0.6419753086419753,1.2307692307692308,incorrect,80,358.7625,4036.0,100.0,486.7650446596712,3,72,0,0,0,0,0,5.0,,
../codelingua/segment_trees/qwq_level3_Java_C/qid_atcoder_ARC062_B___atcoder_ABC124_C___atcoder_ABC169_D.json,58,12,46,39,1.24,5,1,1,0.6724137931034483,1.1794871794871795,correct,57,564.4561403508771,5279.0,104.0,974.5932497746256,8,43,1,1,0,0,0,4.0,,
../codelingua/segment_trees/qwq_level3_Java_C/qid_atcoder_ABC104_C___atcoder_ABC124_C___atcoder_ABC178_A.json,52,12,40,26,1.27,4,1,1,0.5,1.5384615384615385,correct,51,531.7450980392157,4531.0,100.0,904.7584615384873,15,25,1,1,0,0,0,9.0,,
../codelingua/segment_trees/qwq_level3_Java_C/qid_codeforces_340_A___codeforces_514_A___atcoder_ABC149_C.json,62,14,48,39,1.27,3,1,1,0.6290322580645161,1.2307692307692308,correct,61,672.7704918032787,4945.0,107.0,953.4167048645382,9,40,0,3,0,0,0,9.0,,
../codelingua/segment_trees/qwq_level3_Java_C/qid_atcoder_AGC043_B___codeforces_514_A___codeforces_147_A.json,112,29,83,32,1.34,5,1,1,0.2857142857142857,2.59375,incorrect,111,407.2522522522523,4179.0,101.0,517.0186996524747,14,88,0,0,1,0,0,8.0,,
../codelingua/segment_trees/qwq_level3_Java_C/qid_atcoder_AGC027_B___codeforces_622_A___codeforces_276_B.json,52,12,40,24,1.27,3,1,1,0.46153846153846156,1.6666666666666667,correct,51,493.8235294117647,4273.0,113.0,688.4426397567876,17,27,1,1,0,0,0,5.0,,
../codelingua/segment_trees/qwq_level3_Java_C/qid_codeforces_356_A___atcoder_ABC170_A___atcoder_ABC132_A.json,150,53,97,23,1.54,6,1,1,0.15333333333333332,4.217391304347826,incorrect,149,340.73825503355704,3733.0,100.0,399.14576684317524,13,96,2,2,0,0,0,35.0,,1.0
../codelingua/segment_trees/qwq_level3_Java_C/qid_atcoder_ABC158_A___codeforces_49_A___atcoder_ABC124_C.json,79,14,65,37,1.2,2,1,1,0.46835443037974683,1.7567567567567568,correct,78,305.6923076923077,3021.0,100.0,453.4929460838968,7,62,1,1,0,0,0,7.0,,
../codelingua/segment_trees/qwq_level3_Java_C/qid_atcoder_ABC126_E___codeforces_147_A___atcoder_ABC155_E.json,107,34,73,40,1.45,6,1,1,0.37383177570093457,1.825,incorrect,106,413.3018867924528,4388.0,101.0,563.3721796098125,25,63,0,5,1,0,0,12.0,,
../codelingua/segment_trees/qwq_level3_Java_C/qid_atcoder_ABC142_C___atcoder_ABC164_D___atcoder_ABC129_E.json,113,30,83,31,1.35,4,1,1,0.2743362831858407,2.6774193548387095,incorrect,112,386.9375,3622.0,101.0,516.6034651477889,21,71,0,2,1,0,0,15.0,1.0,1.0
../codelingua/segment_trees/qwq_level3_Java_C/qid_codeforces_682_B___codeforces_579_A___codeforces_96_B.json,48,8,40,37,1.18,3,1,1,0.7708333333333334,1.0810810810810811,correct,47,755.5744680851063,3974.0,101.0,890.3381317786898,5,34,0,1,0,0,0,6.0,,1.0
../codelingua/segment_trees/qwq_level3_Java_C/qid_atcoder_AGC046_A___codeforces_276_B___atcoder_ABC129_E.json,63,7,56,30,1.11,2,1,1,0.47619047619047616,1.8666666666666667,correct,62,473.2096774193548,2698.0,102.0,462.46116849291104,15,38,0,1,0,0,0,8.0,,
../codelingua/segment_trees/qwq_level3_Java_C/qid_atcoder_ABC152_E___codeforces_147_A___atcoder_AGC025_A.json,107,23,84,72,1.26,5,1,2,0.6728971962616822,1.1666666666666667,incorrect,106,376.9433962264151,3657.0,100.0,411.31903572099725,14,77,2,0,2,0,0,10.0,1.0,
../codelingua/segment_trees/qwq_level3_Java_C/qid_atcoder_AGC024_B___atcoder_ABC178_A___atcoder_ABC172_D.json,43,7,36,34,1.17,3,1,1,0.7906976744186046,1.0588235294117647,correct,42,521.6428571428571,3933.0,102.0,746.1624364259441,10,24,0,0,1,0,0,6.0,,1.0
../codelingua/segment_trees/qwq_level3_Java_C/qid_codeforces_222_A___atcoder_ABC124_C___codeforces_514_A.json,79,11,68,47,1.15,2,1,1,0.5949367088607594,1.446808510638298,correct,78,473.37179487179486,2931.0,100.0,536.5188443689283,12,59,0,0,1,0,0,5.0,1.0,
../codelingua/segment_trees/qwq_level3_Java_C/qid_atcoder_ABC174_C___codeforces_678_B___atcoder_ABC149_C.json,23,8,15,9,1.47,3,1,1,0.391304347826087,1.6666666666666667,incorrect,22,2196.590909090909,42203.0,122.0,8938.164058095892,7,10,0,0,0,0,0,5.0,,
../codelingua/segment_trees/qwq_level3_Java_C/qid_atcoder_ABC118_C___codeforces_147_A___atcoder_ABC155_E.json,131,28,103,57,1.26,3,1,2,0.4351145038167939,1.8070175438596492,correct,130,342.1,3196.0,100.0,419.1348204031951,29,74,0,1,0,0,0,24.0,2.0,
../codelingua/segment_trees/qwq_level3_Java_C/qid_atcoder_AGC006_A___atcoder_ABC120_C___atcoder_ABC164_D.json,85,28,57,30,1.47,3,1,1,0.35294117647058826,1.9,incorrect,84,509.0952380952381,3985.0,106.0,595.4406208759185,15,52,0,4,1,0,0,12.0,,
../codelingua/segment_trees/qwq_level3_Java_C/qid_codeforces_629_A___atcoder_ABC051_A___atcoder_AGC025_A.json,51,11,40,28,1.25,3,1,1,0.5490196078431373,1.4285714285714286,correct,50,463.14,2724.0,102.0,469.47643482622516,14,28,0,1,0,0,0,7.0,,
../codelingua/segment_trees/qwq_level3_Java_C/qid_atcoder_ABC132_F___atcoder_ABC169_D___atcoder_ABC135_D.json,85,17,68,29,1.24,3,1,1,0.3411764705882353,2.3448275862068964,incorrect,84,515.6309523809524,4512.0,103.0,675.986308048441,20,42,0,0,4,0,0,17.0,1.0,
../codelingua/segment_trees/qwq_level3_Java_C/qid_atcoder_ABC122_D___codeforces_59_A___atcoder_ABC051_A.json,78,12,66,52,1.17,3,1,1,0.6666666666666666,1.2692307692307692,correct,77,489.7142857142857,4255.0,100.0,675.9551498891433,18,29,0,11,3,0,0,16.0,,
../codelingua/segment_trees/qwq_level3_Java_C/qid_atcoder_ABC150_E___atcoder_AGC034_B___atcoder_ABC164_D.json,67,18,49,31,1.35,4,1,1,0.4626865671641791,1.5806451612903225,incorrect,66,710.7878787878788,18137.0,108.0,2229.8773440924883,19,32,0,2,0,0,0,13.0,,
../codelingua/segment_trees/qwq_level3_Java_C/qid_codeforces_154_A___atcoder_ABC164_D___codeforces_514_A.json,81,18,63,38,1.27,3,1,1,0.4691358024691358,1.6578947368421053,incorrect,80,474.6,4018.0,100.0,571.6069420524315,14,51,2,3,0,0,1,8.0,,1.0
../codelingua/segment_trees/qwq_level3_Java_C/qid_codeforces_518_B___atcoder_ABC132_A___atcoder_ABC051_A.json,91,27,64,40,1.41,5,1,1,0.43956043956043955,1.6,correct,90,315.31111111111113,2117.0,100.0,335.1505328213532,8,61,1,1,3,0,0,16.0,,
../codelingua/segment_trees/qwq_level3_Java_C/qid_codeforces_32_B___atcoder_ABC149_C___atcoder_ABC120_C.json,54,12,42,20,1.26,4,1,1,0.37037037037037035,2.1,correct,53,644.4905660377359,3418.0,101.0,747.5010579524675,7,40,0,1,0,0,0,5.0,,
../codelingua/segment_trees/qwq_level3_Java_C/qid_atcoder_ABC124_A___codeforces_622_A___atcoder_ABC120_C.json,55,12,43,25,1.26,3,1,1,0.45454545454545453,1.72,correct,54,493.27777777777777,3846.0,104.0,614.5686757659427,8,39,0,1,1,0,0,5.0,,
../codelingua/segment_trees/qwq_level3_Java_C/qid_atcoder_AGC033_A___atcoder_ABC169_D___codeforces_276_B.json,64,11,53,30,1.19,3,1,1,0.46875,1.7666666666666666,incorrect,63,537.8412698412699,3870.0,101.0,672.6256018059476,15,37,2,1,1,0,0,6.0,1.0,
