file,total_nodes,leaf_nodes,internal_nodes,max_depth,average_branching_factor,max_branching_factor,min_branching_factor,first_branching_factor,depth_per_nodes,internal_per_depth,state,total_segments,avg_segment_len,max_segment_len,min_segment_len,std_dev_len,code_analysis,mental_execution,test_generation,bug_fixing,language_mapping,high_level_plan,empty, ,plan_outlining,outline
../codelingua/segment_trees/qwq_level2_Python_C/qid_codeforces_581_B___atcoder_ARC062_B.json,97,22,75,56,1.28,5,1,1,0.5773195876288659,1.3392857142857142,correct,96,351.0520833333333,2398.0,98.0,390.0950591247072,11,62,0,0,0,0,1,21.0,1.0,
../codelingua/segment_trees/qwq_level2_Python_C/qid_codeforces_268_A___atcoder_ABC132_A.json,60,10,50,32,1.18,3,1,1,0.5333333333333333,1.5625,correct,59,455.40677966101697,3553.0,98.0,565.3304227173656,11,31,4,2,0,0,0,9.0,1.0,1.0
../codelingua/segment_trees/qwq_level2_Python_C/qid_codeforces_632_B___atcoder_ABC178_A.json,51,8,43,25,1.16,2,1,1,0.49019607843137253,1.72,correct,50,646.68,4815.0,118.0,977.297908333305,9,31,1,1,1,0,0,6.0,1.0,
../codelingua/segment_trees/qwq_level2_Python_C/qid_atcoder_AGC003_C___codeforces_678_B.json,48,8,40,29,1.18,2,1,1,0.6041666666666666,1.3793103448275863,incorrect,47,610.8085106382979,5604.0,98.0,883.2988720231101,15,21,0,0,2,0,0,9.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_atcoder_AGC046_A___codeforces_96_B.json,35,4,31,29,1.1,2,1,1,0.8285714285714286,1.0689655172413792,correct,34,578.6176470588235,3208.0,107.0,701.0171404425829,2,22,0,3,0,0,0,7.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_atcoder_ABC155_E___atcoder_ABC042_A.json,166,68,98,31,1.68,7,1,1,0.18674698795180722,3.161290322580645,incorrect,165,328.1030303030303,1288.0,100.0,227.85445783257325,14,89,0,5,0,0,0,57.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_codeforces_95_A___atcoder_ABC051_A.json,35,10,25,18,1.36,4,1,1,0.5142857142857142,1.3888888888888888,correct,34,475.7647058823529,2892.0,100.0,571.7781970269289,7,12,1,1,1,0,0,12.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_atcoder_AGC006_B___codeforces_59_A.json,78,18,60,39,1.28,3,1,1,0.5,1.5384615384615385,correct,77,457.2857142857143,3794.0,104.0,584.0757398872273,13,52,0,1,0,0,0,11.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_atcoder_ABC147_D___codeforces_96_B.json,45,8,37,35,1.19,2,1,1,0.7777777777777778,1.0571428571428572,incorrect,44,502.0681818181818,1810.0,107.0,476.61707108792416,6,26,0,2,1,0,0,9.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_atcoder_ABC164_A___codeforces_147_A.json,48,7,41,25,1.15,4,1,1,0.5208333333333334,1.64,incorrect,47,1160.936170212766,35951.0,101.0,5197.989809633584,6,29,0,3,1,0,0,8.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_codeforces_632_B___atcoder_ABC142_A.json,61,16,45,26,1.33,3,1,1,0.4262295081967213,1.7307692307692308,correct,60,414.48333333333335,2856.0,103.0,457.68631444405077,7,38,1,2,1,0,0,11.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_codeforces_609_B___codeforces_678_B.json,104,41,63,26,1.63,5,1,1,0.25,2.423076923076923,incorrect,103,452.9126213592233,6426.0,100.0,791.8774056780842,19,34,0,2,4,0,0,44.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_atcoder_AGC019_A___atcoder_ABC129_E.json,37,9,28,22,1.29,2,1,1,0.5945945945945946,1.2727272727272727,incorrect,36,457.1666666666667,2717.0,106.0,549.9291642696228,8,20,0,0,2,0,0,6.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_codeforces_131_B___atcoder_ABC149_C.json,82,14,68,36,1.19,3,1,1,0.43902439024390244,1.8888888888888888,correct,81,375.2345679012346,2597.0,98.0,388.4221051769884,20,38,0,5,0,0,0,17.0,,1.0
../codelingua/segment_trees/qwq_level2_Python_C/qid_atcoder_ARC086_B___atcoder_ABC122_D.json,122,31,91,53,1.33,3,1,1,0.4344262295081967,1.7169811320754718,incorrect,121,380.46280991735534,6558.0,100.0,625.5122572916046,12,75,1,0,1,0,1,30.0,,1.0
../codelingua/segment_trees/qwq_level2_Python_C/qid_atcoder_ABC178_A___atcoder_ABC164_D.json,29,7,22,15,1.27,2,1,1,0.5172413793103449,1.4666666666666666,correct,28,607.9285714285714,4097.0,117.0,812.3283375842111,2,23,0,0,1,0,0,2.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_atcoder_ABC043_B___atcoder_ABC051_A.json,34,6,28,26,1.18,3,1,1,0.7647058823529411,1.0769230769230769,correct,33,356.27272727272725,1231.0,102.0,240.73225177664614,4,25,1,0,0,0,0,2.0,1.0,
../codelingua/segment_trees/qwq_level2_Python_C/qid_codeforces_373_B___codeforces_669_A.json,24,2,22,17,1.05,2,1,1,0.7083333333333334,1.2941176470588236,incorrect,23,587.7391304347826,1929.0,131.0,492.45823241360966,8,9,1,5,0,0,0,,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_codeforces_70_B___atcoder_ABC158_A.json,69,13,56,31,1.21,3,1,1,0.4492753623188406,1.8064516129032258,correct,68,517.0294117647059,3763.0,102.0,593.0543749601297,11,49,1,1,0,0,0,6.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_codeforces_222_A___atcoder_ABC158_A.json,86,22,64,39,1.33,3,1,1,0.45348837209302323,1.641025641025641,correct,85,399.8235294117647,2040.0,101.0,352.9604448521847,10,62,0,5,0,0,0,7.0,,1.0
../codelingua/segment_trees/qwq_level2_Python_C/qid_atcoder_ABC151_A___atcoder_ABC132_A.json,61,13,48,29,1.25,3,1,1,0.47540983606557374,1.6551724137931034,correct,60,395.48333333333335,4754.0,102.0,594.7981994110261,2,55,1,0,1,0,0,,1.0,
../codelingua/segment_trees/qwq_level2_Python_C/qid_atcoder_ABC167_D___atcoder_ABC155_E.json,72,15,57,32,1.25,3,1,1,0.4444444444444444,1.78125,incorrect,71,520.6760563380282,2892.0,101.0,557.9632802728122,8,47,0,1,1,0,0,14.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_atcoder_AGC002_A___codeforces_59_A.json,34,4,30,29,1.1,2,1,1,0.8529411764705882,1.0344827586206897,correct,33,517.8484848484849,2272.0,108.0,499.3221105416398,3,24,0,1,1,0,0,4.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_atcoder_ABC126_E___codeforces_110_B.json,43,10,33,20,1.27,3,1,1,0.46511627906976744,1.65,correct,42,693.5,4973.0,104.0,1009.2959451409922,11,7,1,4,1,0,0,16.0,,2.0
../codelingua/segment_trees/qwq_level2_Python_C/qid_codeforces_92_A___atcoder_ABC164_D.json,51,10,41,30,1.22,3,1,1,0.5882352941176471,1.3666666666666667,correct,50,619.76,4339.0,101.0,806.7310342565563,5,43,0,0,0,0,0,2.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_codeforces_569_A___atcoder_ABC172_D.json,16,2,14,14,1.07,2,1,1,0.875,1.0,correct,15,479.6,1722.0,102.0,454.7513920500174,5,8,0,0,0,0,0,2.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_codeforces_222_A___atcoder_ARC062_B.json,111,38,73,31,1.51,4,1,1,0.27927927927927926,2.3548387096774195,correct,110,356.8272727272727,4702.0,100.0,576.9718778876728,8,74,0,1,0,0,0,27.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_codeforces_216_B___atcoder_ABC124_C.json,115,32,83,31,1.37,4,1,1,0.26956521739130435,2.6774193548387095,correct,114,348.8859649122807,3983.0,100.0,456.26340705280364,15,62,0,6,0,0,0,29.0,1.0,1.0
../codelingua/segment_trees/qwq_level2_Python_C/qid_atcoder_ABC150_E___codeforces_669_A.json,43,5,38,38,1.11,3,1,1,0.8837209302325582,1.0,correct,42,470.04761904761904,2263.0,100.0,450.40610143925113,11,25,0,3,0,0,0,3.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_codeforces_456_A___atcoder_ABC124_C.json,71,12,59,48,1.19,2,1,1,0.676056338028169,1.2291666666666667,correct,70,351.3857142857143,2228.0,100.0,344.0058262422496,7,47,0,0,1,0,0,15.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_atcoder_ABC137_D___atcoder_ABC132_A.json,71,10,61,50,1.15,3,1,1,0.704225352112676,1.22,correct,70,541.5571428571428,7465.0,98.0,979.7666926619263,10,42,2,3,0,0,0,9.0,1.0,3.0
../codelingua/segment_trees/qwq_level2_Python_C/qid_codeforces_265_B___codeforces_110_B.json,18,1,17,17,1.0,1,1,1,0.9444444444444444,1.0,correct,17,400.94117647058823,1806.0,109.0,491.0695559933739,2,10,0,0,0,0,0,4.0,,1.0
../codelingua/segment_trees/qwq_level2_Python_C/qid_codeforces_669_A___atcoder_ABC136_B.json,35,9,26,24,1.31,3,1,1,0.6857142857142857,1.0833333333333333,correct,34,704.9411764705883,4660.0,113.0,902.179984098331,2,30,0,0,1,0,0,1.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_codeforces_387_B___atcoder_ARC062_B.json,190,116,74,24,2.55,30,1,1,0.12631578947368421,3.0833333333333335,incorrect,189,292.62433862433863,1405.0,105.0,157.33749346957634,2,143,0,0,0,0,0,44.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_atcoder_ABC137_D___atcoder_ABC051_A.json,123,24,99,44,1.23,3,1,1,0.35772357723577236,2.25,incorrect,122,368.25409836065575,3586.0,98.0,385.4799211517557,18,91,1,0,0,0,0,12.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_atcoder_ABC136_B___atcoder_ABC051_A.json,52,12,40,38,1.27,3,1,1,0.7307692307692307,1.0526315789473684,incorrect,51,747.0196078431372,4422.0,104.0,1090.9279809445916,4,43,1,2,0,0,0,1.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_codeforces_669_A___codeforces_678_B.json,76,16,60,49,1.25,3,1,1,0.6447368421052632,1.2244897959183674,incorrect,75,538.2266666666667,2749.0,101.0,584.8833464965549,18,50,0,1,1,0,0,4.0,,1.0
../codelingua/segment_trees/qwq_level2_Python_C/qid_atcoder_ABC165_C___atcoder_ABC155_E.json,63,17,46,26,1.35,3,1,1,0.4126984126984127,1.7692307692307692,correct,62,378.0967741935484,2519.0,104.0,413.0006831128959,14,31,1,3,2,0,0,10.0,1.0,
../codelingua/segment_trees/qwq_level2_Python_C/qid_codeforces_617_B___atcoder_ABC132_A.json,81,11,70,49,1.14,3,1,1,0.6049382716049383,1.4285714285714286,correct,80,476.8875,4648.0,98.0,694.2835847435136,12,58,0,4,0,0,0,5.0,,1.0
../codelingua/segment_trees/qwq_level2_Python_C/qid_atcoder_ABC165_C___atcoder_ABC114_C.json,75,14,61,42,1.21,4,1,1,0.56,1.4523809523809523,incorrect,74,372.8783783783784,2875.0,102.0,462.8002602591797,14,38,1,4,0,0,0,16.0,1.0,
../codelingua/segment_trees/qwq_level2_Python_C/qid_codeforces_79_A___codeforces_276_B.json,87,20,67,31,1.28,2,1,1,0.3563218390804598,2.161290322580645,correct,86,400.6162790697674,3114.0,73.0,439.56221987750365,4,77,0,0,1,0,0,3.0,,1.0
../codelingua/segment_trees/qwq_level2_Python_C/qid_codeforces_459_B___atcoder_ARC062_B.json,185,97,88,27,2.09,30,1,1,0.14594594594594595,3.259259259259259,incorrect,184,309.7282608695652,980.0,100.0,113.90462919543766,3,76,0,0,0,0,0,105.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_atcoder_AGC011_C___codeforces_678_B.json,100,22,78,44,1.27,4,1,1,0.44,1.7727272727272727,incorrect,99,458.1515151515151,4365.0,100.0,576.5614710246688,27,51,0,1,4,0,0,16.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_atcoder_ABC169_E___atcoder_ABC042_A.json,63,19,44,21,1.41,3,1,1,0.3333333333333333,2.0952380952380953,correct,62,330.19354838709677,1984.0,102.0,267.2413926114506,3,40,1,0,0,0,0,17.0,1.0,
../codelingua/segment_trees/qwq_level2_Python_C/qid_atcoder_ABC129_E___atcoder_ABC051_A.json,43,6,37,28,1.14,3,1,1,0.6511627906976745,1.3214285714285714,correct,42,438.1666666666667,1659.0,109.0,350.61492438749957,4,31,0,0,0,0,0,7.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_atcoder_ABC125_C___atcoder_ABC129_E.json,36,11,25,19,1.4,3,1,1,0.5277777777777778,1.3157894736842106,correct,35,592.7142857142857,1863.0,102.0,540.0739911960087,9,17,2,1,0,0,0,6.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_atcoder_ABC125_C___codeforces_514_A.json,39,6,33,25,1.15,2,1,1,0.6410256410256411,1.32,correct,38,567.3947368421053,4053.0,121.0,814.6448252600036,9,20,0,3,1,0,0,5.0,,
../codelingua/segment_trees/qwq_level2_Python_C/qid_atcoder_ABC162_D___codeforces_96_B.json,50,8,42,21,1.17,3,1,1,0.42,2.0,incorrect,49,508.81632653061223,3890.0,101.0,670.1056718119597,9,22,1,2,1,0,0,13.0,1.0,
