file,total_nodes,leaf_nodes,internal_nodes,max_depth,average_branching_factor,max_branching_factor,min_branching_factor,first_branching_factor,depth_per_nodes,internal_per_depth,state,total_segments,avg_segment_len,max_segment_len,min_segment_len,std_dev_len,code_analysis,mental_execution,test_generation,bug_fixing,language_mapping,high_level_plan,empty, ,plan_outlining,outline,planning
../codelingua/segment_trees/qwq_level1_Python_C/qid_atcoder_ABC171_B.json,16,2,14,14,1.07,2,1,1,0.875,1.0,correct,15,337.8,1322.0,103.0,310.4729571844497,3,9,1,1,0,0,0,,,1.0,
../codelingua/segment_trees/qwq_level1_Python_C/qid_atcoder_ABC178_A.json,24,8,16,12,1.44,3,1,1,0.5,1.3333333333333333,correct,23,318.2173913043478,1013.0,101.0,254.96344774064082,10,7,0,1,2,0,0,3.0,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_codeforces_242_A.json,39,8,31,24,1.23,3,1,1,0.6153846153846154,1.2916666666666667,correct,38,506.94736842105266,4374.0,115.0,753.5104851354782,9,15,0,0,1,0,0,12.0,,1.0,
../codelingua/segment_trees/qwq_level1_Python_C/qid_atcoder_AGC014_D.json,99,28,71,38,1.38,5,1,1,0.3838383838383838,1.868421052631579,correct,98,409.7244897959184,2814.0,102.0,458.66895684293536,34,33,0,3,4,0,0,23.0,1.0,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_atcoder_ABC127_F.json,96,27,69,33,1.38,4,1,1,0.34375,2.090909090909091,incorrect,95,452.87368421052633,3977.0,106.0,553.7924229387463,26,48,2,4,2,0,0,12.0,,,1.0
../codelingua/segment_trees/qwq_level1_Python_C/qid_atcoder_ABC112_C.json,78,20,58,44,1.33,5,1,1,0.5641025641025641,1.3181818181818181,correct,77,473.2077922077922,4543.0,101.0,690.7540376029649,15,30,0,4,9,0,0,19.0,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_atcoder_ABC149_B.json,20,4,16,15,1.19,3,1,1,0.75,1.0666666666666667,incorrect,19,506.7894736842105,1582.0,103.0,468.900910990249,4,14,0,1,0,0,0,,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_atcoder_AGC028_B.json,73,15,58,33,1.24,4,1,1,0.4520547945205479,1.7575757575757576,incorrect,72,576.4027777777778,3423.0,109.0,732.352021484516,16,42,0,4,2,0,0,8.0,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_codeforces_408_B.json,42,3,39,34,1.05,2,1,1,0.8095238095238095,1.1470588235294117,correct,41,357.8536585365854,1866.0,87.0,418.1427125381722,12,18,3,1,0,0,0,7.0,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_atcoder_AGC024_B.json,42,6,36,27,1.14,2,1,1,0.6428571428571429,1.3333333333333333,correct,41,560.2439024390244,1854.0,102.0,458.417919615268,15,16,1,2,2,0,0,5.0,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_atcoder_ABC145_B.json,48,6,42,31,1.12,3,1,1,0.6458333333333334,1.3548387096774193,correct,47,442.2340425531915,2541.0,106.0,505.5961703885458,7,23,6,3,2,0,0,6.0,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_atcoder_ABC167_D.json,117,25,92,57,1.26,4,1,1,0.48717948717948717,1.6140350877192982,incorrect,116,504.41379310344826,3760.0,101.0,533.6872405862985,17,83,0,2,1,0,0,13.0,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_atcoder_AGC033_A.json,55,10,45,28,1.2,4,1,1,0.509090909090909,1.6071428571428572,incorrect,54,532.8888888888889,2788.0,16.0,620.8493168344768,8,25,2,4,0,0,1,14.0,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_atcoder_ABC148_F.json,61,11,50,45,1.2,3,1,1,0.7377049180327869,1.1111111111111112,correct,60,566.4833333333333,2980.0,86.0,668.2888214462789,11,14,0,6,1,0,0,24.0,1.0,3.0,
../codelingua/segment_trees/qwq_level1_Python_C/qid_atcoder_ABC128_C.json,81,17,64,40,1.25,3,1,1,0.49382716049382713,1.6,correct,80,488.9875,4610.0,100.0,728.7517417527007,18,36,3,3,0,0,0,19.0,,1.0,
../codelingua/segment_trees/qwq_level1_Python_C/qid_atcoder_ABC169_E.json,40,6,34,27,1.15,3,1,1,0.675,1.2592592592592593,incorrect,39,449.5897435897436,2531.0,117.0,451.0764153927987,10,23,0,0,0,0,0,6.0,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_atcoder_ABC164_A.json,7,1,6,6,1.0,1,1,1,0.8571428571428571,1.0,correct,6,475.6666666666667,955.0,112.0,313.63141849417235,3,1,0,1,0,0,0,1.0,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_codeforces_274_A.json,78,15,63,40,1.22,4,1,1,0.5128205128205128,1.575,correct,77,428.1038961038961,2897.0,85.0,572.6930973919715,7,39,2,7,1,0,0,21.0,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_atcoder_ABC143_D.json,52,5,47,31,1.09,2,1,1,0.5961538461538461,1.5161290322580645,correct,51,457.6666666666667,3267.0,109.0,551.9418689197864,9,39,1,0,1,0,0,1.0,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_atcoder_AGC017_A.json,32,5,27,17,1.15,2,1,1,0.53125,1.588235294117647,incorrect,31,535.483870967742,2578.0,117.0,577.3620395654557,8,15,1,2,3,0,0,2.0,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_atcoder_ABC124_C.json,25,2,23,23,1.04,2,1,1,0.92,1.0,correct,24,350.0833333333333,1349.0,88.0,267.7141429189735,4,14,3,0,0,0,0,3.0,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_codeforces_546_A.json,28,4,24,18,1.12,2,1,1,0.6428571428571429,1.3333333333333333,correct,27,445.3333333333333,1163.0,16.0,285.52987180382314,8,16,0,0,1,0,1,1.0,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_codeforces_56_B.json,33,4,29,23,1.1,2,1,1,0.696969696969697,1.2608695652173914,correct,32,406.46875,1990.0,102.0,405.5689738383874,9,18,0,0,1,0,0,4.0,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_codeforces_30_A.json,45,7,38,33,1.16,3,1,1,0.7333333333333333,1.1515151515151516,incorrect,44,758.4090909090909,9955.0,84.0,1512.6938902160045,6,24,2,6,2,0,0,3.0,1.0,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_codeforces_299_A.json,56,10,46,34,1.2,3,1,1,0.6071428571428571,1.3529411764705883,correct,55,332.07272727272726,2138.0,101.0,309.6141478335907,10,31,1,1,0,0,0,11.0,1.0,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_codeforces_287_A.json,44,6,38,22,1.13,2,1,1,0.5,1.7272727272727273,incorrect,43,461.3720930232558,1609.0,16.0,434.60507651889105,4,35,0,0,1,0,1,1.0,,1.0,
../codelingua/segment_trees/qwq_level1_Python_C/qid_codeforces_387_A.json,31,3,28,28,1.07,2,1,1,0.9032258064516129,1.0,correct,30,511.26666666666665,3280.0,100.0,743.1745018701093,5,20,2,0,0,0,0,3.0,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_codeforces_148_B.json,34,5,29,18,1.14,2,1,1,0.5294117647058824,1.6111111111111112,correct,33,466.54545454545456,3801.0,88.0,709.4974493835889,6,17,0,3,5,0,0,2.0,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_codeforces_282_B.json,29,5,24,22,1.17,2,1,1,0.7586206896551724,1.0909090909090908,correct,28,361.82142857142856,1223.0,86.0,308.0590435916861,6,13,1,2,1,0,0,5.0,,,
../codelingua/segment_trees/qwq_level1_Python_C/qid_codeforces_673_A.json,30,4,26,26,1.12,2,1,1,0.8666666666666667,1.0,correct,29,439.3103448275862,1663.0,102.0,397.9999195484732,3,20,1,0,2,0,0,3.0,,,
